,date,FLOODING,orbit,filename,folder,count
1,2018-12-30,False,ASCENDING,S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597,0028,3
9,2019-01-15,False,ASCENDING,S1B_IW_GRDH_1SSV_20190115T172454_20190115T172530_014507_01B057_2CF1,13,9
8,2019-01-14,False,ASCENDING,S1A_IW_GRDH_1SDV_20190114T173411_20190114T173436_025476_02D2E1_DB2F,13,9
7,2019-01-09,False,ASCENDING,S1A_IW_GRDH_1SDV_20190109T172603_20190109T172628_025403_02D052_A41A,13,9
6,2019-01-03,False,ASCENDING,S1B_IW_GRDH_1SSV_20190103T172455_20190103T172531_014332_01AAAE_5245,13,9
5,2019-01-02,False,ASCENDING,S1A_IW_GRDH_1SDV_20190102T173411_20190102T173436_025301_02CC97_56BD,13,9
4,2018-12-28,False,ASCENDING,S1A_IW_GRDH_1SDV_20181228T172604_20181228T172629_025228_02CA07_C927,13,9
3,2018-12-22,False,ASCENDING,S1B_IW_GRDH_1SSV_20181222T172455_20181222T172531_014157_01A4ED_D2C3,13,9
2,2018-12-21,False,ASCENDING,S1A_IW_GRDH_1SDV_20181221T173412_20181221T173437_025126_02C648_B354,13,9
1,2018-12-16,False,ASCENDING,S1A_IW_GRDH_1SDV_20181216T172604_20181216T172629_025053_02C3AD_6EEA,13,9
3,2019-01-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7,14,3
2,2019-01-11,False,ASCENDING,S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21,14,3
1,2018-12-30,False,ASCENDING,S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597,14,3
14,2019-04-20,False,DESCENDING,S1B_IW_GRDH_1SDV_20190420T024547_20190420T024612_015884_01DD6F_1983,0227,14
13,2019-04-14,False,DESCENDING,S1A_IW_GRDH_1SDV_20190414T024630_20190414T024655_026780_03023B_A4EB,0227,14
12,2019-04-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190413T144244_20190413T144309_026773_0301F5_9F57,0227,14
11,2019-04-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190412T145023_20190412T145048_015775_01D9BD_4A6C,0227,14
10,2019-04-08,False,DESCENDING,S1B_IW_GRDH_1SDV_20190408T024547_20190408T024612_015709_01D7A5_5DB9,0227,14
9,2019-04-06,False,ASCENDING,S1A_IW_GRDH_1SDV_20190406T145101_20190406T145126_026671_02FE34_475A,0227,14
8,2019-04-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190402T024630_20190402T024655_026605_02FBD4_16E3,0227,14
7,2019-04-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F,0227,14
6,2019-03-27,False,DESCENDING,S1B_IW_GRDH_1SDV_20190327T024547_20190327T024609_015534_01D1E4_D67E,0227,14
5,2019-03-25,False,ASCENDING,S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95,0227,14
4,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,0227,14
3,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0227,14
2,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0227,14
1,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0227,14
10,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T181740_20190209T181805_014873_01BC28_D12A,0097,10
9,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0,0097,10
8,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T181740_20190128T181805_014698_01B667_261D,0097,10
7,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T181825_20190122T181850_025594_02D72F_4BD8,0097,10
6,2019-01-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190116T181741_20190116T181806_014523_01B0D1_809B,0097,10
5,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD,0097,10
4,2019-01-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7,0097,10
3,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502,0097,10
2,2018-12-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D,0097,10
1,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A,0097,10
10,2019-05-17,True,DESCENDING,S1A_IW_GRDH_1SDV_20190517T022015_20190517T022040_027261_0312E1_AD95,33,11
11,2019-05-16,True,ASCENDING,S1A_IW_GRDH_1SDV_20190516T141954_20190516T142019_027254_0312AF_C77F,33,11
9,2019-05-10,True,DESCENDING,S1A_IW_GRDH_1SDV_20190510T022832_20190510T022857_027159_030FBE_7D3B,33,11
8,2019-05-05,False,DESCENDING,S1A_IW_GRDH_1SDV_20190505T022015_20190505T022040_027086_030D4E_C350,33,11
7,2019-05-04,False,ASCENDING,S1A_IW_GRDH_1SDV_20190504T141954_20190504T142019_027079_030D0F_D6EC,33,11
6,2019-04-28,False,DESCENDING,S1A_IW_GRDH_1SDV_20190428T022832_20190428T022857_026984_03099E_C3FD,33,11
5,2019-04-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190423T022014_20190423T022039_026911_0306EB_8D6C,33,11
4,2019-04-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190422T141953_20190422T142018_026904_0306AD_D8AD,33,11
3,2019-04-16,False,DESCENDING,S1A_IW_GRDH_1SDV_20190416T022831_20190416T022856_026809_03034B_2AC9,33,11
2,2019-04-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190410T141953_20190410T142018_026729_030061_1825,33,11
1,2019-04-11,False,DESCENDING,S1A_IW_GRDH_1SDV_20190411T022013_20190411T022038_026736_030097_D4A4,33,11
10,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T181740_20190209T181805_014873_01BC28_D12A,37,10
9,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0,37,10
8,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T181740_20190128T181805_014698_01B667_261D,37,10
7,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T181825_20190122T181850_025594_02D72F_4BD8,37,10
6,2019-01-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190116T181741_20190116T181806_014523_01B0D1_809B,37,10
5,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD,37,10
4,2019-01-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7,37,10
3,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502,37,10
2,2018-12-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D,37,10
1,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A,37,10
10,2019-05-17,True,DESCENDING,S1A_IW_GRDH_1SDV_20190517T022015_20190517T022040_027261_0312E1_AD95,23,11
11,2019-05-16,True,ASCENDING,S1A_IW_GRDH_1SDV_20190516T141954_20190516T142019_027254_0312AF_C77F,23,11
9,2019-05-10,True,DESCENDING,S1A_IW_GRDH_1SDV_20190510T022832_20190510T022857_027159_030FBE_7D3B,23,11
8,2019-05-05,False,DESCENDING,S1A_IW_GRDH_1SDV_20190505T022015_20190505T022040_027086_030D4E_C350,23,11
7,2019-05-04,False,ASCENDING,S1A_IW_GRDH_1SDV_20190504T141954_20190504T142019_027079_030D0F_D6EC,23,11
6,2019-04-28,False,DESCENDING,S1A_IW_GRDH_1SDV_20190428T022832_20190428T022857_026984_03099E_C3FD,23,11
5,2019-04-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190423T022014_20190423T022039_026911_0306EB_8D6C,23,11
4,2019-04-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190422T141953_20190422T142018_026904_0306AD_D8AD,23,11
3,2019-04-16,False,DESCENDING,S1A_IW_GRDH_1SDV_20190416T022831_20190416T022856_026809_03034B_2AC9,23,11
2,2019-04-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190410T141953_20190410T142018_026729_030061_1825,23,11
1,2019-04-11,False,DESCENDING,S1A_IW_GRDH_1SDV_20190411T022013_20190411T022038_026736_030097_D4A4,23,11
10,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T181740_20190209T181805_014873_01BC28_D12A,0093,10
9,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0,0093,10
8,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T181740_20190128T181805_014698_01B667_261D,0093,10
7,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T181825_20190122T181850_025594_02D72F_4BD8,0093,10
6,2019-01-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190116T181741_20190116T181806_014523_01B0D1_809B,0093,10
5,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD,0093,10
4,2019-01-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7,0093,10
3,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502,0093,10
2,2018-12-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D,0093,10
1,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A,0093,10
30,2019-04-14,True,ASCENDING,S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4,0162,30
29,2019-04-14,True,DESCENDING,S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32,0162,30
28,2019-04-07,True,ASCENDING,S1B_IW_GRDH_1SDV_20190407T160723_20190407T160748_015702_01D76E_0334,0162,30
27,2019-04-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190407T030815_20190407T030840_026678_02FE78_6C19,0162,30
26,2019-04-02,True,ASCENDING,S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733,0162,30
25,2019-04-02,True,DESCENDING,S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9,0162,30
24,2019-03-26,True,ASCENDING,S1B_IW_GRDH_1SDV_20190326T160722_20190326T160747_015527_01D1AB_FE74,0162,30
23,2019-03-26,True,DESCENDING,S1A_IW_GRDH_1SDV_20190326T030815_20190326T030840_026503_02F802_C26D,0162,30
22,2019-03-21,True,ASCENDING,S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5,0162,30
21,2019-03-21,True,DESCENDING,S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257,0162,30
20,2019-03-20,True,ASCENDING,S1A_IW_GRDH_1SDV_20190320T160753_20190320T160818_026423_02F51E_5E72,0162,30
19,2019-03-20,True,DESCENDING,S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3,0162,30
18,2019-03-15,True,ASCENDING,S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB,0162,30
17,2019-03-15,True,DESCENDING,S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2,0162,30
16,2019-03-14,True,ASCENDING,S1B_IW_GRDH_1SDV_20190314T160711_20190314T160736_015352_01CBEE_7F77,0162,30
15,2019-03-14,True,DESCENDING,S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C,0162,30
14,2019-03-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA,0162,30
13,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38,0162,30
12,2019-03-02,False,ASCENDING,S1B_IW_GRDH_1SDV_20190302T160704_20190302T160733_015177_01C638_552B,0162,30
11,2019-03-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190302T030815_20190302T030840_026153_02EB31_6EB7,0162,30
10,2019-02-25,False,ASCENDING,S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE,0162,30
9,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD,0162,30
8,2019-02-18,False,ASCENDING,S1B_IW_GRDH_1SDV_20190218T160722_20190218T160747_015002_01C07E_5FFD,0162,30
7,2019-02-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190218T030815_20190218T030840_025978_02E4EB_4380,0162,30
6,2019-02-13,False,ASCENDING,S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13,0162,30
5,2019-02-13,False,DESCENDING,S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447,0162,30
4,2019-02-06,False,ASCENDING,S1B_IW_GRDH_1SDV_20190206T160722_20190206T160747_014827_01BABE_2566,0162,30
3,2019-02-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190206T030815_20190206T030840_025803_02DEB0_ED53,0162,30
2,2019-02-01,False,ASCENDING,S1B_IW_GRDH_1SDV_20190201T155907_20190201T155936_014754_01B83C_9098,0162,30
1,2019-02-01,False,DESCENDING,S1A_IW_GRDH_1SDV_20190201T030014_20190201T030039_025730_02DC2B_1D60,0162,30
8,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,0281,8
7,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0281,8
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0281,8
5,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0281,8
4,2019-03-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190308T144244_20190308T144309_026248_02EEA6_6F92,0281,8
3,2019-03-03,False,DESCENDING,S1B_IW_GRDH_1SDV_20190303T024546_20190303T024609_015184_01C66E_800E,0281,8
2,2019-03-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190301T145101_20190301T145126_026146_02EAEB_5BA6,0281,8
1,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3,0281,8
12,2019-04-07,True,ASCENDING,S1B_IW_GRDH_1SDV_20190407T160748_20190407T160813_015702_01D76E_FF70,18,12
11,2019-04-07,True,ASCENDING,S1B_IW_GRDH_1SDV_20190407T160813_20190407T160838_015702_01D76E_5370,18,12
10,2019-03-31,True,DESCENDING,S1A_IW_GRDH_1SDV_20190331T031551_20190331T031616_026576_02FABC_5E13,18,12
9,2019-03-26,True,ASCENDING,S1B_IW_GRDH_1SDV_20190326T160812_20190326T160837_015527_01D1AB_7D77,18,12
8,2019-03-26,True,ASCENDING,S1B_IW_GRDH_1SDV_20190326T160747_20190326T160812_015527_01D1AB_71F9,18,12
7,2019-03-20,True,ASCENDING,S1A_IW_GRDH_1SDV_20190320T160843_20190320T160908_026423_02F51E_15DA,18,12
6,2019-03-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190319T031550_20190319T031615_026401_02F44F_9E31,18,12
5,2019-03-14,True,ASCENDING,S1B_IW_GRDH_1SDV_20190314T160801_20190314T160826_015352_01CBEE_1C66,18,12
4,2019-03-13,True,DESCENDING,S1B_IW_GRDH_1SDV_20190313T031453_20190313T031528_015330_01CB35_C89E,18,12
3,2019-03-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190307T031550_20190307T031615_026226_02EDD4_DCB0,18,12
1,2019-03-02,False,ASCENDING,S1B_IW_GRDH_1SDV_20190302T160758_20190302T160823_015177_01C638_9DA4,18,12
2,2019-02-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190223T031550_20190223T031615_026051_02E795_0427,18,12
2,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74,0072,2
1,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615,0072,2
10,2019-04-07,True,ASCENDING,S1B_IW_GRDH_1SDV_20190407T160748_20190407T160813_015702_01D76E_FF70,0138,10
9,2019-03-31,True,DESCENDING,S1A_IW_GRDH_1SDV_20190331T031551_20190331T031616_026576_02FABC_5E13,0138,10
8,2019-03-26,True,ASCENDING,S1B_IW_GRDH_1SDV_20190326T160747_20190326T160812_015527_01D1AB_71F9,0138,10
7,2019-03-20,True,ASCENDING,S1A_IW_GRDH_1SDV_20190320T160843_20190320T160908_026423_02F51E_15DA,0138,10
6,2019-03-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190319T031550_20190319T031615_026401_02F44F_9E31,0138,10
5,2019-03-14,True,ASCENDING,S1B_IW_GRDH_1SDV_20190314T160801_20190314T160826_015352_01CBEE_1C66,0138,10
4,2019-03-13,True,DESCENDING,S1B_IW_GRDH_1SDV_20190313T031453_20190313T031528_015330_01CB35_C89E,0138,10
3,2019-03-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190307T031550_20190307T031615_026226_02EDD4_DCB0,0138,10
2,2019-03-02,False,ASCENDING,S1B_IW_GRDH_1SDV_20190302T160758_20190302T160823_015177_01C638_9DA4,0138,10
1,2019-02-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190223T031550_20190223T031615_026051_02E795_0427,0138,10
11,2019-04-17,True,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F,0184,11
10,2019-04-05,True,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7,0184,11
9,2019-03-30,True,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB,0184,11
8,2019-03-30,True,DESCENDING,S1B_IW_GRDH_1SDV_20190330T032422_20190330T032451_015578_01D338_60D7,0184,11
7,2019-03-24,True,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55,0184,11
6,2019-03-24,True,DESCENDING,S1A_IW_GRDH_1SDV_20190324T032522_20190324T032556_026474_02F6FC_FBFA,0184,11
5,2019-03-18,True,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,0184,11
4,2019-03-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70,0184,11
3,2019-02-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190228T162319_20190228T162344_015148_01C539_5754,0184,11
2,2019-02-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567,0184,11
1,2019-02-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190204T162319_20190204T162344_014798_01B9C3_2CFE,0184,11
8,2019-02-05,False,DESCENDING,S1B_IW_GRDH_1SDV_20190205T031123_20190205T031148_014805_01B9FF_DC8A,0018,8
7,2019-02-02,False,ASCENDING,S1A_IW_GRDH_1SDV_20190202T155600_20190202T155625_025752_02DD0C_8A1E,0018,8
6,2019-01-28,False,ASCENDING,S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863,0018,8
5,2019-01-21,False,ASCENDING,S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1,0018,8
4,2019-01-16,False,ASCENDING,S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A,0018,8
3,2019-01-09,False,ASCENDING,S1A_IW_GRDH_1SDV_20190109T155600_20190109T155625_025402_02D04C_6D15,0018,8
2,2019-01-04,False,ASCENDING,S1A_IW_GRDH_1SDV_20190104T154757_20190104T154822_025329_02CD9C_894A,0018,8
1,2018-12-28,False,ASCENDING,S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E,0018,8
14,2019-04-17,True,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162251_20190417T162320_015848_01DC3E_114B,0194,14
13,2019-04-12,True,DESCENDING,S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F,0194,14
12,2019-04-05,True,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162250_20190405T162319_015673_01D66F_C65F,0194,14
11,2019-03-31,True,DESCENDING,S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51,0194,14
10,2019-03-30,True,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1,0194,14
9,2019-03-25,True,DESCENDING,S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490,0194,14
8,2019-03-24,True,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162250_20190324T162319_015498_01D0A4_18F9,0194,14
7,2019-03-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37,0194,14
6,2019-03-18,True,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,0194,14
5,2019-03-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162250_20190312T162319_015323_01CAFA_CAE4,0194,14
4,2019-03-07,False,DESCENDING,S1A_IW_GRDH_1SDV_20190307T031705_20190307T031730_026226_02EDD4_6209,0194,14
3,2019-02-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190228T162250_20190228T162319_015148_01C539_2FEF,0194,14
2,2019-02-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190223T031705_20190223T031730_026051_02E795_2CA5,0194,14
1,2019-02-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190216T162250_20190216T162319_014973_01BF7C_993E,0194,14
3,2019-01-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7,42,3
2,2019-01-11,False,ASCENDING,S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21,42,3
1,2018-12-30,False,ASCENDING,S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597,42,3
3,2019-01-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7,0053,3
2,2019-01-11,False,ASCENDING,S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21,0053,3
1,2018-12-30,False,ASCENDING,S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597,0053,3
2,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T163240_20190209T163305_014871_01BC1F_7E74,48,2
1,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T163241_20190128T163306_014696_01B65E_5615,48,2
16,2019-02-05,False,DESCENDING,S1B_IW_GRDH_1SDV_20190205T031814_20190205T031839_014805_01BA00_B14B,9,16
15,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T163034_20190203T163059_025767_02DD85_552C,9,16
14,2019-01-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20190129T162225_20190129T162250_025694_02DADC_F742,9,16
13,2019-01-24,False,DESCENDING,S1B_IW_GRDH_1SDV_20190124T031814_20190124T031839_014630_01B445_90F3,9,16
12,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T163034_20190122T163059_025592_02D726_C805,9,16
11,2019-01-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190118T031846_20190118T031913_025526_02D4AC_B87A,9,16
10,2019-01-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20190117T162225_20190117T162250_025519_02D472_6DEF,9,16
9,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T163034_20190110T163059_025417_02D0C4_BEB7,9,16
8,2019-01-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190106T031846_20190106T031913_025351_02CE5C_29D0,9,16
7,2019-01-05,False,ASCENDING,S1A_IW_GRDH_1SDV_20190105T162226_20190105T162251_025344_02CE22_172D,9,16
6,2018-12-31,False,DESCENDING,S1B_IW_GRDH_1SDV_20181231T031815_20181231T031840_014280_01A906_F242,9,16
5,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T163035_20181229T163100_025242_02CA7B_BBD6,9,16
4,2018-12-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20181225T031847_20181225T031914_025176_02C80D_9EA8,9,16
3,2018-12-24,False,ASCENDING,S1A_IW_GRDH_1SDV_20181224T162226_20181224T162251_025169_02C7D4_D3BB,9,16
2,2018-12-19,False,DESCENDING,S1B_IW_GRDH_1SDV_20181219T031815_20181219T031840_014105_01A339_D736,9,16
1,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T163035_20181217T163100_025067_02C422_888C,9,16
3,2019-01-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7,36,3
2,2019-01-11,False,ASCENDING,S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21,36,3
1,2018-12-30,False,ASCENDING,S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597,36,3
20,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T181740_20190209T181805_014873_01BC28_D12A,0105,20
19,2019-02-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190208T182631_20190208T182656_025842_02E01C_E75E,0105,20
18,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0,0105,20
17,2019-02-02,False,ASCENDING,S1B_IW_GRDH_1SDV_20190202T182548_20190202T182613_014771_01B8C5_F9C2,0105,20
16,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T181740_20190128T181805_014698_01B667_261D,0105,20
15,2019-01-27,False,ASCENDING,S1A_IW_GRDH_1SDV_20190127T182632_20190127T182657_025667_02D9D5_1BDD,0105,20
14,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T181825_20190122T181850_025594_02D72F_4BD8,0105,20
13,2019-01-21,False,ASCENDING,S1B_IW_GRDH_1SDV_20190121T182548_20190121T182613_014596_01B31B_8F84,0105,20
12,2019-01-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190116T181741_20190116T181806_014523_01B0D1_809B,0105,20
11,2019-01-15,False,ASCENDING,S1A_IW_GRDH_1SDV_20190115T182632_20190115T182657_025492_02D36B_C58E,0105,20
10,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD,0105,20
